# Stavění, úkoly, zvířata, práce vesničanů, dovednosti, kodex a vlastnosti předmětů.
#
# Úkoly obsahují formátovací značky <item>...</> a <destination>...</> - musí
# zůstat přesně tak, jak jsou, jinak se text ve hře rozbije.
#
# Ustálené pojmy zavedené v této dávce:
#   renown    = věhlas       trust      = důvěra
#   prosperity= prosperita   loyalty    = věrnost
#   wrath     = hněv         tier       = úroveň

# ========================= STAVĚNÍ A UMÍSŤOVÁNÍ ==============================
Animals	AnimalFullName	{TypeName} {Gender}, {Name}
Animals	Cub_Name	Mládě
Animals	PregnantStatus	Březí
Animals	Find	Najít
Animals	Inspect	Prohlédnout
Animals	Rename	Přejmenovat
Animals	ToggleFollow	Následuj mě
Animals	StopFollowing	Přestat následovat

Animals	BreedingStatus_Breeding	Páření
Animals	BreedingStatus_CanBreed	Hledá druha
Animals	BreedingStatus_CanBreed_Female	Čeká na druha
Animals	BreedingStatus_Cooldown_Male	Odpočívá
Animals	BreedingStatus_Cooldown_FemaleMammal	Zotavuje se
Animals	BreedingStatus_Cooldown_FemaleNotMammal	Zotavuje se
Animals	BreedingStatus_CubCanNotBreedYet	Příliš mladé na páření
Animals	BreedingStatus_TooStressed	Příliš ve stresu na páření

Animals	FeedLevelThreshold_WellFed	Dobře krmené
Animals	FeedLevelThreshold_PoorlyFed	Špatně krmené
Animals	FeedLevelThreshold_Starving	Hladovějící
Animals	StressLevel_Low	Nízký
Animals	StressLevel_Medium	Střední
Animals	StressLevel_High	Vysoký

Animals	Slaughter_Automatic	Automaticky
Animals	Slaughter_Mark	Označit
Animals	Slaughter_Protect	Chránit

Animals	Structure_Inspect	Prohlédnout
Animals	Structure_LivesIn	Bydlí v
Animals	Structure_Switch	Změnit
Animals	Structure_TransferringTo	Přesouvá se do
Animals	FarmAnimal_UnassignedStructure_Instruction	Chceš-li zvířeti dát domov, doveď ho k odpovídající stavbě.
Animals	PetAnimal_UnassignedStructure_Instruction	Chceš-li zvířeti dát domov, doveď ho ke svému domu.
Animals	FarmAnimal_UnassignedStructure_Transferring_Instruction	Chceš-li zvířeti změnit domov, počkej, až se přesun do nového dokončí.
Animals	PetAnimal_UnassignedStructure_Transferring_Instruction	Chceš-li zvířeti změnit domov, počkej, až se přesun do nového dokončí.

# ========================== PRÁCE VESNIČANŮ ==================================
JobPriorityInfo	JobPriorityInfo	Práci nelze vykonat. Důvod: {Reason}
JobPriorityInfo	NumberOfActiveWorkers	{Num} činných dělníků
JobPriorityInfo	AnimalPriority	Žádné zvíře nemá nastavenou prioritu
JobPriorityInfo	AllTrapsAreEmpty	Všechny pasti jsou prázdné.

JobPriorityInfo	MissingToolsForJob	Chybí nástroj.
JobPriorityInfo	MissingToolsForJobList	Chybí nástroj {ToolList}.
JobPriorityInfo	NoToolAvailable	Chybí nástroj ke sklizni: {Item}.
JobPriorityInfo	RequiredToolNotAvailable	Chybí {ToolName} ke sklizni: {Item}.
JobPriorityInfo	ToolIsBroken	Rozbitý {ToolName} nedokáže sklidit {Item}.
JobPriorityInfo	ExistingToolDoesNotFitItem	(úroveň {ToolTier})
JobPriorityInfo	ExistingToolDoesNotMatchItem	{ToolName} {ToolTier} nedokáže sklidit {Item}.
JobPriorityInfo	ExistingToolExceedsWorkerSkillRequirements	Chybí dovednost pro použití {ToolName} {ToolTier} na {Item}.

JobPriorityInfo	MissingCraftingResources	Čeká se na {ResourceList}
JobPriorityInfo	MissingSkillsForCrafting	Chybí dovednost pro výrobu.
JobPriorityInfo	CraftingMissesResources	{ItemName} čeká na dodání: {ResourceList}.
JobPriorityInfo	CraftingMissesResourcesInSettlement	{ItemName} postrádá: {ResourceList}.
JobPriorityInfo	CraftingQuotaReached	Výroba {ItemName} zastavena, cíl {TargetAmount} splněn.
JobPriorityInfo	MissingResearchResources	Bádání {TechItem} postrádá suroviny: {ResourceList}

JobPriorityInfo	InjuredNpcForHunting	Dělník je zraněný a nemůže lovit.
JobPriorityInfo	MissingArrowsForHunting	K lovu chybí šípy.
JobPriorityInfo	MissingBowForHunting	K lovu chybí luk.
JobPriorityInfo	MissingBowAndArrowForHunting	K lovu chybí luk a šípy.
JobPriorityInfo	MissingRodForFishing	K rybolovu chybí prut.
JobPriorityInfo	MissingBaitForFishing	K rybolovu chybí návnady.
JobPriorityInfo	NoFishingSpotAvailable	Nejsou dostupná žádná rybářská místa.
JobPriorityInfo	NoFishingSpotOfTypeAvailable	Žádné rybářské místo zvoleného typu.
JobPriorityInfo	MissingTrainingWeapons	Chybí cvičné zbraně.
JobPriorityInfo	MissingShovelForRoadConstruction	Ke stavbě cesty chybí lopata
JobPriorityInfo	ForesterHasNoSaplings	Nejsou k dispozici žádné semenáčky k sázení.
JobPriorityInfo	ForesterHasNoValidPlaceForPlantingSapling	Není místo pro další semenáčky.
JobPriorityInfo	DeliverAutoHarvestedResourcesNoHarvestable	Nenalezeno nic ke sklizni: {Item}.
JobPriorityInfo	DeliverAutoHarvestedResourcesReturnHarvested	Vrátit sklizené suroviny

# =========================== KATEGORIE PRÁCE =================================
JobCategories	AnimalHandling	Chov zvířat
JobCategories	CaravanCarrier	Nosič karavany
JobCategories	CaravanGuard	Strážce karavany
JobCategories	Construction	Stavitelství
JobCategories	Cooking	Vaření
JobCategories	Crafting	Výroba
JobCategories	Delivery	Doprava
JobCategories	Farming	Zemědělství
JobCategories	Harvesting	Sběr
JobCategories	Hunting	Lov
JobCategories	Research	Bádání
JobCategories	Smelting	Tavení
JobCategories	Training	Výcvik
JobCategories	Woodcutting	Dřevorubectví

# ============================= DOVEDNOSTI ====================================
Skills	Agility	Hbitost
Skills	AnimalHandling	Chov zvířat
Skills	Archery	Lukostřelba
Skills	Crafting	Výroba
Skills	Farming	Zemědělství
Skills	FoodProduction	Vaření
Skills	Harvesting	Sběr
Skills	Labourer	Dělník
Skills	OneHanded	Jednoruční zbraně
Skills	TwoHanded	Obouruční zbraně
Skills	Polearms	Dřevcové zbraně
Skills	Shields	Štíty
Skills	Researching	Bádání
Skills	Strength	Síla
Skills	MaxLevelReached	Dosažena nejvyšší úroveň

SkillExplanation	AttackSpeed	Rychlost útoku
SkillExplanation	ShootingSpeed	Rychlost střelby
SkillExplanation	Damage	Bonus k poškození
SkillExplanation	MaxHp	Max. zdraví
SkillExplanation	Stamina	Výdrž
SkillExplanation	MovementSpeed	Rychlost pohybu
SkillExplanation	MovementAcceleration	Zrychlení pohybu
SkillExplanation	SpeedReductionMitigation	Zmírnění zpomalení
SkillExplanation	CraftingSpeed	Rychlost výroby
SkillExplanation	CookingSpeed	Rychlost vaření
SkillExplanation	ResearchingSpeed	Rychlost bádání
SkillExplanation	LabourerSpeed	Efektivita stavění
SkillExplanation	FarmingSpeed	Množství výnosu
SkillExplanation	HarvestingSpeed	Šance na výnos navíc
SkillExplanation	SkinningSpeed	Výnos zvěřiny navíc
SkillExplanation	ProductivityIncrease	Bonus produktivity
SkillExplanation	ProductivityDecrease	Postih produktivity
SkillExplanation	E3D8BF644E13FF05261D6DB3CF1B09BF	Rychlost míření s lukem
SkillExplanation	9EFEF2D348FC1BA1CDE4AD99126E68C9	Rozptyl míření s lukem
SkillExplanation	0BA21646422CC6CA0AADAD935E10A3C0	Rychlost míření s kuší
SkillExplanation	E733F82F4FEF1353CDE107B86E058F43	Rozptyl míření s kuší

# =============================== KODEX =======================================
Codex	CategoryGeneral	Obecné
Codex	CategoryLore	Příběh světa
Codex	CategoryWorld	Svět
Codex	GroupBuilding	Stavby
Codex	GroupFolklore	Lidová slovesnost
Codex	GroupFood	Jídlo
Codex	GroupGear	Výstroj
Codex	GroupHistory	Dějiny
Codex	GroupMechanic	Herní mechaniky
Codex	GroupNotes	Zápisky
Codex	GroupRegion	Kraje
Codex	GroupResource	Suroviny
Codex	GroupTutorial	Návody
Codex	GroupVillage	Vsi

# ====================== VLASTNOSTI PŘEDMĚTŮ A ZBROJE =========================
ItemAttributes	Armor	Zbroj
ItemAttributes	ArrowSpeed	Rychlost šípu
ItemAttributes	ContainerSize	Velikost
ItemAttributes	ContainerSizeValue	{Columns}×{Rows}
ItemAttributes	DrawWeight	Síla nátahu
ItemAttributes	Hand	Ruka
ItemAttributes	MovementSpeedReduction	Rychlost
ItemAttributes	NutritionDuration	Sytost
ItemAttributes	ProjectileStackSize	Hromádka
ItemAttributes	RequiredSkill	Vyžaduje {SkillName}
ItemAttributes	ShieldDurability	Body odolnosti
ItemAttributes	Slot	Pozice
ItemAttributes	ToolLabel	{ToolAction}
ItemAttributes	ToolTypeTier	{ToolType} – úroveň {ToolTier}
ItemAttributes	WeaponLength	Délka
ItemAttributes	WeaponSpeed	Rychlost

MaterialTypes	NoProtection	Žádná
MaterialTypes	NoProtectionMaterial	Bez ochrany
MaterialTypes	SoftProtection	Měkká
MaterialTypes	SoftProtectionMaterial	Měkký materiál
MaterialTypes	HardProtection	Tvrdá
MaterialTypes	HardProtectionMaterial	Tvrdý materiál
MaterialTypes	SolidProtection	Pevná
MaterialTypes	SolidProtectionMaterial	Pevný materiál
MaterialTypes	HardenedProtection	Robustní
MaterialTypes	HardenedProtectionMaterial	Robustní materiál
MaterialTypes	ReinforcedProtection	Zesílená
MaterialTypes	ReinforcedProtectionMaterial	Zesílený materiál
MaterialTypes	SpecialProtection	Vlastní
MaterialTypes	SpecialProtectionMaterial	Zvláštní ochrana

DamageTypes	Blunt	Tupé
DamageTypes	Cutting	Sečné
DamageTypes	Piercing	Bodné
DamageTypes	Tension	Napětí
DamageTypes	Fire	Oheň
DamageTypes	Gas	Plyn
DamageTypes	Water	Voda
DamageTypes	RawWater	Syrová voda
DamageTypes	Thirst	Žízeň
DamageTypes	Fall	Pád
DamageTypes	Dragging	Vlečení
DamageTypes	Cactus	Kaktus
DamageTypes	Repair	Oprava
