He can kiss my arse! After all those years? I gave everything for this village, I provided for them, teaching the new generation of hunters.	Může mi políbit zadek! Po všech těch letech? Dal jsem téhle vesnici všechno, živil jsem ji, učil novou generaci lovců.
He cannot silence every witness, every memory. One day, the mask he wears will tear. I will have the proof ready, the words sharpened, the allies in place.	Nemůže umlčet každého svědka, každou vzpomínku. Jednoho dne se maska, kterou nosí, roztrhne. Budu mít připravený důkaz, nabroušená slova, spojence na místech.
He caused all the chaos in Blackridgepool during the election, which led to the death of one of their candidates for Elder…	Způsobil všechen ten zmatek v Blackridgepoolu během voleb, který vedl ke smrti jednoho z jejich kandidátů na stařešinu…
He didn’t just betray the Halmayans, he tore my family apart. End him. Make him bleed for every moment she's sufferred.	Nezradil jen Halmayany, roztrhal mou rodinu. Skoncuj s ním. Ať krvácí za každou chvíli, kterou trpěla.
He does… to a point. Mostly when the bandits forget their place and start acting on their own accord.	Dělá… do jisté míry. Hlavně když bandité zapomenou, kam patří, a začnou jednat na vlastní pěst.
He has shut himself away in the Viceroy’s chamber, clutching to power like a drowning man. It’s now or never. Are you ready to finish this?	Zavřel se v místokrálově komnatě a drží se moci jako tonoucí stébla. Teď, nebo nikdy. Jsi připraven to dokončit?
He hides a past built on fear. In Karvenia, as I’m sure you know well, he was Ashbourne’s tongue, but never his blade.	Skrývá minulost postavenou na strachu. V Karvenii, jak jistě dobře víš, byl Ashbourneovým jazykem, ale nikdy jeho čepelí.
He is a son of a highly respected Lord and Lady, but grew up to be cruel, greedy, and manipulative.	Je synem vysoce váženého pána a paní, ale vyrostl z něj krutý, chamtivý a úskočný člověk.
He is not dangerous, by any means. But he might not agree with you at first, and so… Just to be cautious.	Není nijak nebezpečný. Ale zprvu s tebou nemusí souhlasit, a tak… Jen pro jistotu.
He is quite the charmer, that Mr. Atwood. He has rallied substantial support from the village, and I respect that.	Je to pěkný šarmér, ten pan Atwood. Získal ve vesnici značnou podporu a to respektuji.
He is Rustshore-born, a bastard who spun words for Ashbourne until they no longer served him. When it stopped serving him, he ran like always.	Narodil se v Rustshore, parchant, který spřádal slova pro Ashbournea, dokud mu sloužila. Když mu sloužit přestala, utekl, jako vždycky.
He made them feel important. He clings to whichever master keeps him fed, then scurries off when the tide turns.	Dal jim pocit důležitosti. Drží se každého pána, který ho krmí, a pak zdrhne, když se karta obrátí.
He might be a disturbance, but he still is one of us. We protect our own. Even the difficult ones.	Možná je to potížista, ale pořád je jeden z nás. Chráníme své lidi. I ty obtížné.
He never had any real hardships in life, I have no idea why some Brigands chose to respect him. Maybe they were just as worthless as he is.	Nikdy v životě nezažil žádné skutečné útrapy, nemám tušení, proč si ho někteří Brigands vážili. Možná byli stejně bezcenní jako on.
He offered me a way to make you bleed like I bled. So I turned my back on your cause, because your cause turned its back on her.	Nabídl mi způsob, jak tě nechat krvácet, jako jsem krvácel já. Tak jsem se obrátil zády k tvé věci, protože tvá věc se obrátila zády k ní.
He reacted like I’d dropped snow down his britches. Jumped a mile in the air. So yeah, he’s not handling things well.	Reagoval, jako bych mu nasypal sníh do kalhot. Vyskočil na míli vysoko. Takže jo, nenese to dobře.
He reminds me of a bird of prey. Observing from a height before swooping in to cause chaos. I don’t like it.	Připomíná mi dravého ptáka. Pozoruje z výšky, než se snese a způsobí zmatek. Nelíbí se mi to.
He saw a woman wearing the sigil on her clothing. She was cleaning blood off her hands by a river in the south, but didn’t seem to have been hunting anything.	Viděl ženu s tím znakem na šatech. Smývala si krev z rukou u řeky na jihu, ale nevypadalo to, že by něco lovila.
He should be in his office in Cragkeep, he’s spending most of his time there instead of the castle. I can only assume he's not a fan of Falsgars, but who is?	Měl by být ve své kanceláři v Cragkeepu, tráví tam většinu času místo na hradě. Mohu jen hádat, že Falsgar nemá v lásce, ale kdo ano?
He should be in his office in Cragkeep, he’s spending most of his time there, instead of the castle. I can only assume he's not a fan of Falsgars, but who is?	Měl by být ve své kanceláři v Cragkeepu, tráví tam většinu času místo na hradě. Mohu jen hádat, že Falsgar nemá v lásce, ale kdo ano?
He treats his men like pets, and treats the people of the Lowlands even worse. The torture we endured in Hollow Keep came directly from his orders.	Se svými muži zachází jako s domácími mazlíčky a s lidem Nížin ještě hůř. Mučení, které jsme snášeli v Hollow Keepu, přišlo přímo z jeho rozkazů.
He wanted me to buy it off him, for a very fair price. So I took him up on the offer.	Chtěl, abych to od něj koupil, za velmi slušnou cenu. Tak jsem na nabídku přistoupil.
He will be stripped bare before all, and the people will see him as the fraud he is.	Bude přede všemi obnažen a lidé ho uvidí jako podvodníka, kterým je.
He wouldn’t be here if he was causing trouble, if that makes sense. He’s here to watch, listen, and make sure Ashbourne gets what he wants.	Nebyl by tady, kdyby dělal potíže, jestli to dává smysl. Je tu, aby sledoval, poslouchal a zajistil, že Ashbourne dostane, co chce.
He would’ve gladly seen her dead if it meant a coin in his pocket. I want him gone.	Rád by ji viděl mrtvou, kdyby to znamenalo minci v jeho kapse. Chci, aby zmizel.
He's been a thorn in the authorities' side for years. But he's gone silent recently, and I've just learned why. He’s been captured.	Léta byl úřadům trnem v oku. Ale nedávno ztichl a já jsem se právě dozvěděl proč. Zajali ho.
Hello, sweetie, can we discuss the attack on Kug already? Or do you want to wait until he gets the reinforcements from the queen and overwhelms us?	Ahoj, zlatíčko, můžeme už probrat útok na Kuga? Nebo chceš čekat, až dostane posily od královny a převálcuje nás?
Help me kill him and then report to Lyra Zauhar, you won't regret it, I promise you.	Pomoz mi ho zabít a pak se ohlas Lyře Zauhar. Nebudeš litovat, slibuji.
Her men cling to her because she refuses to yield. If she falls, their will breaks.	Její muži se jí drží, protože odmítá ustoupit. Když padne, jejich vůle se zlomí.
Her mere presence would’ve been proof that not even his kin stood with him. That’s why he silenced her.	Její pouhá přítomnost by byla důkazem, že s ním nestojí ani jeho vlastní krev. Proto ji umlčel.
Her name is Lydia Simic, half-sister by blood, though she’s lived apart from Kug for decades.	Jmenuje se Lydia Simic, pokrevní nevlastní sestra, i když od Kuga žije odděleně už desítky let.
Her name’s Lyra. She’s the reason we’re still standing. Without her, the Cassians would’ve crushed us long ago.	Jmenuje se Lyra. Díky ní pořád stojíme. Bez ní by nás Cassiané už dávno rozdrtili.
Her plan is to attack the Falsgar together, then a small group will sneak into the prison and release the Mayor.	Její plán je společně zaútočit na Falsgar a pak se malá skupina vplíží do vězení a osvobodí purkmistra.
Here, he surrounds himself with informants, mercenaries, and whispers from Rustshore. Always watching, always twisting.	Tady se obklopuje donašeči, žoldáky a šepoty z Rustshore. Pořád pozoruje, pořád překrucuje.
Here, you’ve earned this. Perhaps together, we'll see a day when those who've wronged us are held accountable…	Tady, tohle sis zasloužil. Možná se společně dočkáme dne, kdy ti, kdo nám ublížili, budou pohnáni k zodpovědnosti…
Here’s the crux of the issue: the cloak was emblazoned with a strange sigil. I believe it may be the very same one you’re looking for.	A tady je jádro věci: na plášti byl vyšitý zvláštní znak. Věřím, že to může být přesně ten, který hledáš.
Here’s your reward. Now, I’ll take Baltasar to the prison, to make sure they don’t simply chop up his head.	Tady je tvá odměna. Teď odvedu Baltasara do vězení, abych se ujistil, že mu prostě neuseknou hlavu.
He’s alive? The Falsgar said they’d killed him when they took me! Take me to him!	Je naživu? Falsgar říkali, že ho zabili, když mě brali! Zaveď mě k němu!
He’s at the top of my hit list, second only to the Queen. And if we kill him, it’ll be the best chance we have to reclaim the Lowlands.	Je na vrcholu mého seznamu, hned po královně. A když ho zabijeme, bude to naše nejlepší šance získat Nížiny zpět.
He’s been the Elder here for 8 years, but certain members of the village have become disillusioned with his tenure due to some… unpleasantness.	Je tu stařešinou 8 let, ale někteří obyvatelé vesnice z jeho vlády vystřízlivěli kvůli jistým… nepříjemnostem.
He’s Lord Ashbourne’s representative, sent to oversee elections and cast the Lord’s vote on his behalf.	Je to zástupce lorda Ashbournea, poslaný dohlížet na volby a odevzdat pánův hlas jeho jménem.
He’s not a bad fellah, just kept to himself. However, I know that our Amelie was on good terms with him.	Není to špatný chlapík, jen se držel stranou. Vím ale, že naše Amelie s ním byla zadobře.
Highly doubtful. What would they gain from that? Making all the Cassians attack them? During the Kug rampage? Even those morons wouldn’t be that stupid.	Velmi pochybné. Co by z toho měli? Že by na ně zaútočili všichni Cassiané? Během Kugova řádění? Ani ti tupci by nebyli tak hloupí.
His capture is an insult to us all, and an opportunity for the bold. The Cassians have… agreed to work alongside us, for now.	Jeho zajetí je urážkou nás všech a příležitostí pro smělé. Cassiané… souhlasili, že s námi budou spolupracovat, prozatím.
His secret, that he is nothing, claws at him. That’s why he strangles anyone who dares speak of it. And why I will make sure the Isles learn it, loud and clear.	Jeho tajemství, že není ničím, ho užírá. Proto škrtí každého, kdo se o tom odváží mluvit. A proto se postarám, aby se to Ostrovy dozvěděly, hlasitě a jasně.
Hm, I suppose so. In truth, I’ve been keeping secrets, because I didn’t know if I could trust you. I didn’t know what kind of person you had become.	Hm, asi ano. Po pravdě jsem tajil věci, protože jsem nevěděl, jestli ti mohu věřit. Nevěděl jsem, jaký člověk se z tebe stal.
Hmm, I do respect him, but please tell him to stop using me as his messenger. I have other things to take care of.	Hmm, vážím si ho, ale prosím řekni mu, ať mě přestane používat jako posla. Mám na starosti jiné věci.
Hmm… I just hope that whatever you’re doing won’t risk undermining what we’re working on here.	Hmm… Jen doufám, že ať děláš cokoli, neohrozí to, na čem tu pracujeme.
Hold there, traveller. We don’t get many strangers walking into Haerndean unannounced. Where do you hail from?	Zastav, poutníku. Do Haerndeanu moc cizinců neohlášeně nepřichází. Odkud pocházíš?
Honestly, don’t care. What do you want? Come here just to parade your shiny title, or want to be useful?	Upřímně, je mi to jedno. Co chceš? Přišel ses tu jen chlubit svým lesklým titulem, nebo chceš být užitečný?
Honestly, I think you should look after yourself. Enjoy your freedom. Spend time with your family. Keep out of trouble.	Upřímně, myslím, že by ses měl postarat o sebe. Užívej si svobodu. Buď s rodinou. Vyhýbej se potížím.
How could you have done that? Now you tell Carlos about your little decision. I’m not the one who’s going to face him.	Jak jsi to mohl udělat? Teď to své malé rozhodnutí řekni Carlosovi. Já ten, kdo se mu postaví, nebudu.
How could you! I could have done so much! I could have found a way to save this island! This genius lost.	Jak jsi mohl! Mohl jsem dokázat tolik! Mohl jsem najít způsob, jak ten ostrov zachránit! Ten génius je ztracen.
How did your men react to this failure? They are giving their lives to your cause.	Jak tví muži reagovali na to selhání? Dávají za tvou věc životy.
How mad must I be to say all that aloud? But then, I could ask the same of you. You could betray me just as easily. What I’ve said borders on treason, no doubt.	Jak šílený musím být, abych to všechno řekl nahlas? Ale mohl bych se zeptat na totéž tebe. Mohl bys mě zradit stejně snadno. To, co jsem řekl, hraničí s velezradou, o tom není pochyb.
However, you need not suffer for eternity. You may start to improve your situation.	Nemusíš však trpět věčně. Můžeš začít své postavení zlepšovat.
How’d you know? That Loxley fella has been here a few times recently. Always buzzing around the Elder, which the Elder doesn’t seem especially pleased with.	Jak to víš? Ten Loxley tu poslední dobou byl několikrát. Pořád se točí kolem stařešiny, a tomu se to zrovna dvakrát nelíbí.
I agree to have a talk about the alliance, since you got rid of the Cassians, we are in your debt. I hope the new Cragkeep ruler will be better than Kug.	Souhlasím s rozmluvou o spojenectví. Když ses zbavil Cassianů, jsme tvými dlužníky. Doufám, že nový vládce Cragkeepu bude lepší než Kug.
I already tried. If I drag out one, the other two will burn this place down just to prove a point. They are out of their minds.	Už jsem to zkoušel. Když vytáhnu jednoho, ti druzí dva tohle místo spálí, jen aby něco dokázali. Jsou úplně mimo.
I also heard about what you did for Isa. Bless her soul. I am truly grateful. You have my respect.	Slyšel jsem také, cos udělal pro Isu. Bůh žehnej její duši. Jsem opravdu vděčný. Máš mou úctu.
I also heard about your attempt to save Isa Cisne. Bless her soul. It is truly unfortunate she is no longer with us.	Slyšel jsem také o tvém pokusu zachránit Isu Cisne. Bůh žehnej její duši. Je vskutku smutné, že už není mezi námi.
I also need to warn you that for this task you better have your folks or mercenaries at your side.	Musím tě také varovat, že na tenhle úkol bys měl mít po boku své lidi nebo žoldáky.
I am pretty amazing, you’re right. You can join us, just keep out of trouble, and obey my orders at all times.	Jsem dost úžasný, máš pravdu. Můžeš se k nám přidat, jen se drž stranou potíží a vždy poslouchej mé rozkazy.
