Regarding the sick people…	Ohledně těch nemocných…
Regarding the stuff you asked…	Ohledně toho, cos chtěl…
Regarding the swords…	Ohledně těch mečů…
Regarding the task you gave me...	Ohledně úkolu, cos mi dal…
Regarding the task you gave me…	Ohledně úkolu, cos mi dal…
Regarding the transport...	Ohledně toho transportu…
Regarding the tusks you asked me to get…	Ohledně těch klů, cos po mně chtěl…
Regarding the weapons you asked for…	Ohledně zbraní, cos chtěl…
Regarding the wolves...	Ohledně těch vlků…
Regarding these armors you wanted…	Ohledně těch zbrojí, cos chtěl…
Regarding this cooking task you gave me…	Ohledně toho vaření, cos mi uložil…
Regarding those arrows you asked for...	Ohledně těch šípů, cos chtěl…
Regarding those bandages you asked me for…	Ohledně těch obvazů, cos po mně chtěl…
Regarding tools you asked for…	Ohledně nástrojů, cos chtěl…
Regarding what you asked for…	Ohledně toho, cos chtěl…
Regarding your loot…	Ohledně tvé kořisti…
Reinforced Bracers	Zesílené nátepníky
Relatively high nutritional value, but a bit bland.	Poměrně vysoká výživná hodnota, ale trochu bez chuti.
Release the prisoners.	Osvoboď vězně.
Remove all icons	Odebrat všechny ikony
Remove marker	Odebrat značku
Search the dead body	Prohledej mrtvé tělo
Search the road of the smuggling caravan.	Prohledej cestu pašerácké karavany.
Search the stash	Prohledej skrýš
Seat/Lie/Sleep	Sedět/Ležet/Spát
Secret Message quest item.	Tajná zpráva – úkolový předmět.
Secret spice (Quest Item)	Tajné koření (úkolový předmět)
Speak to the Elder about the pregnant woman.	Promluv se stařešinou o té těhotné ženě.
Speak to {Npc}	Promluv s {Npc}
Speak to {Npc} about the note.	Promluv s {Npc} o tom lístku.
Speak to {Npc} to cast your vote	Promluv s {Npc} a odevzdej svůj hlas
Speak to {Npc}.	Promluv s {Npc}.
Speak with Lubomir about the progress you’ve made.	Promluv s Lubomirem o tom, jak jsi pokročil.
Speak with the Guard to let you in the Viceroy's chambers.	Promluv se strážným, aby tě pustil do místokrálových komnat.
Speak with the village Elder about the Sigil you found.	Promluv se stařešinou vesnice o znaku, který jsi našel.
Speak with {Npc}	Promluv s {Npc}
Speak with {Npc}.	Promluv s {Npc}.
Special Beer (Quest Item)	Zvláštní pivo (úkolový předmět)
Spiced Hearty Meat Stew	Kořeněný sytý masový guláš
Tell me about your catches.	Pověz mi o svých úlovcích.
Tell me more about the Halmayans.	Pověz mi víc o Halmayanech.
Tell me what’s wrong with your cow.	Pověz, co je s tvou krávou.
Tell me where I can find this herbalist.	Pověz mi, kde najdu toho bylinkáře.
Tell the {Npc} what happened to his daughter.	Řekni {Npc}, co se stalo s jeho dcerou.
Tell {Npc} that there are no more fights in his tavern.	Řekni {Npc}, že v jeho krčmě už se nikdo nerve.
Temporary companions will not sail with you.	Dočasní společníci s tebou nepoplují.
Tent in the Forest	Stan v lese
Tent in the forest	Stan v lese
Teodor asked for my help bringing some weapons for his crew.	Teodor mě požádal o pomoc se zbraněmi pro svou posádku.
Teodor Hewe sent me to check on the caravan parts.	Teodor Hewe mě poslal prověřit díly karavany.
Textile fibre obtained from sheep and other animals.	Textilní vlákno získávané z ovcí a jiných zvířat.
Thank you again for helping me!	Ještě jednou díky za pomoc!
Thank you and good luck.	Děkuji a hodně štěstí.
Thank you for sharing your story with me.	Děkuji, že jsi se mnou sdílel svůj příběh.
Thank you for your time. Farewell.	Děkuji za tvůj čas. Sbohem.
Thank you for your time. I wish you good luck with that.	Děkuji za tvůj čas. Přeji ti s tím hodně štěstí.
Thank you, Elder Miron. Be seeing you.	Děkuji, stařešino Mirone. Na viděnou.
Thank you, I’ll see to it.	Děkuji, postarám se o to.
Thank you. Be seeing you.	Děkuji. Na viděnou.
That hermit up on the hill, do you know him?	Ten poustevník nahoře na kopci, znáš ho?
That should get under their skin.	To by je mělo vytočit.
Transfer to Data Asset	Přenést do datového assetu
Transfer to Material	Přenést do materiálu
Travel sign	Cestovní rozcestník
Travel to Halmare Isles	Odcestuj na Halmarské ostrovy
Travel to Halmare Isles.	Odcestuj na Halmarské ostrovy.
Travelling...	Cestování…
Treasure (Quest Item)	Poklad (úkolový předmět)
Trophies provide renown for placing them in your settlement	Trofeje přinášejí věhlas, když je umístíš v osadě
Trousers with Leather Kneepads	Kalhoty s koženými nákoleníky
Truly never had better!	Vážně jsem nikdy neměl lepší!
Trust & Renown	Důvěra a věhlas
Trustworthy.	Důvěryhodný.
Trustworthyl quest item.	Důvěryhodný – úkolový předmět.
Truth in the Blood	Pravda v krvi
Turn around and leave.	Otoč se a odejdi.
Turn Lubomir to Companion and get rid of the Bandits.	Získej Lubomira za společníka a zbav se banditů.
Turn settlers marked as reservists into guards.	Změň osadníky označené jako záložníky na stráže.
was killed by	byl zabit:
We got a deal, join me.	Máme dohodu, přidej se ke mně.
We need to talk.	Musíme si promluvit.
We need to. How can they improve if they don’t know?	Musíme. Jak se mají zlepšit, když to nevědí?
We shall see.	Uvidíme.
We shouldn't be talking.	Neměli bychom mluvit.
We will speak later.	Promluvíme si později.
Weather conditions	Povětrnostní podmínky
Weird Note (Quest Item)	Podivný lístek (úkolový předmět)
Welcome to Halmare Isles	Vítej na Halmarských ostrovech
Welcome to Sol Winery. What brings you here, stranger?	Vítej v Sol Winery. Co tě sem přivádí, cizinče?
Welcome to The Stray Dog. What’ll it be?	Vítej U Toulavého psa. Co to bude?
Welcome. What brings you to our city today?	Vítej. Co tě dnes přivádí do našeho města?
Well, look who returned. Need me after all?	Nu, podívejme, kdo se vrátil. Přece jen mě potřebuješ?
Well, you’ll get stabbed nonetheless.	Nu, tak či tak tě někdo bodne.
We’ve met before.	Už jsme se setkali.
What a fight...	To byl boj…
What a nice suprise. Thank you!	Jaké milé překvapení. Děkuji!
What a treat	Jaká lahůdka
What are you doing as the mayor of the town?	Co děláš jako purkmistr města?
What are you doing in this winery?	Co děláš v tomhle vinařství?
What are you doing?	Co děláš?
What are you looking at?	Na co se díváš?
What are you looking for in the Isles?	Co hledáš na Ostrovech?
What are you two doing here? Harassing these people?	Co vy dva tu děláte? Obtěžujete ty lidi?
What do you make of this rivalry between the two?	Co si myslíš o soupeření těch dvou?
What do you think of Halmare Isle?	Co si myslíš o ostrově Halmare?
What do you think we will find there?	Co myslíš, že tam najdeme?
What do you think we’ll find?	Co myslíš, že najdeme?
What do you want, stranger?	Co chceš, cizinče?
What do you want. I don't want to speak with you.	Co chceš. Nechci s tebou mluvit.
What exactly do you do here, Elder?	Co přesně tu děláš, stařešino?
What exactly do you want to know?	Co přesně chceš vědět?
What happened to your family?	Co se stalo s tvou rodinou?
What is it, monkey?	Co je, opičáku?
What led to this strain between you and Finton?	Co vedlo k tomu napětí mezi tebou a Fintonem?
What led you to go away?	Co tě přivedlo k odchodu?
What makes your fish so special?	Čím jsou tvé ryby tak zvláštní?
What questions do you have?	Jaké máš otázky?
What should I look for?	Co mám hledat?
What? Why so many colors? Who are we?	Cože? Proč tolik barev? Kdo jsme?
Whatever business you’ve got, keep it outside.	Ať máš na práci cokoli, vyřiď si to venku.
What’s at the end of it?	Co je na jejím konci?
What’s interesting to see in Cragkeep?	Co zajímavého je k vidění v Cragkeepu?
What’s on your mind? You look lost in thought.	Co máš na srdci? Vypadáš zamyšleně.
What’s Rustshore like to live in?	Jaké je žít v Rustshore?
What’s the strangest thing you’ve cooked?	Co nejpodivnějšího jsi kdy uvařil?
What’s with your wife?	Co je s tvou ženou?
What’s your relationship with the Cassians and the Falsgar?	Jaký máš vztah s Cassiany a Falsgarem?
Where did you meet these people?	Kde jsi ty lidi poznal?
Where may I find the captain?	Kde najdu kapitána?
Where The Lost Lay	Kde leží ztracení
Where The Lost Lay: Farnworth	Kde leží ztracení: Farnworth
Where’d you learn to cook like that?	Kde ses naučil takhle vařit?
Whisterfield Merchant Council Letter	Dopis kupecké rady Whisterfieldu
Fantasy water	Fantasy voda
Travel to Halmare Isles	Odcestuj na Halmarské ostrovy
